2018-10-16 13:30:54.166 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:29:54.152+0200 to 2018-10-16T13:30:54.155+0200
2018-10-16 13:31:54.159 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:30:54.155+0200 to 2018-10-16T13:31:54.157+0200
2018-10-16 13:31:54.159 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:30:54.155+0200 to 2018-10-16T13:31:54.157+0200
2018-10-16 13:32:54.173 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:31:54.157+0200 to 2018-10-16T13:32:54.157+0200
2018-10-16 13:32:54.179 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:31:54.157+0200 to 2018-10-16T13:32:54.157+0200
2018-10-16 13:33:54.169 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:32:54.157+0200 to 2018-10-16T13:33:54.159+0200
2018-10-16 13:33:54.172 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:32:54.157+0200 to 2018-10-16T13:33:54.159+0200
2018-10-16 13:34:54.163 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:33:54.159+0200 to 2018-10-16T13:34:54.161+0200
2018-10-16 13:34:54.164 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:33:54.159+0200 to 2018-10-16T13:34:54.161+0200
2018-10-16 13:35:54.168 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:34:54.161+0200 to 2018-10-16T13:35:54.162+0200
2018-10-16 13:35:54.171 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:34:54.161+0200 to 2018-10-16T13:35:54.162+0200
2018-10-16 13:36:54.170 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:35:54.162+0200 to 2018-10-16T13:36:54.164+0200
2018-10-16 13:36:54.172 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:35:54.162+0200 to 2018-10-16T13:36:54.164+0200
2018-10-16 13:37:54.173 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:36:54.164+0200 to 2018-10-16T13:37:54.166+0200
2018-10-16 13:37:54.177 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:36:54.164+0200 to 2018-10-16T13:37:54.166+0200
2018-10-16 13:38:54.174 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:37:54.166+0200 to 2018-10-16T13:38:54.168+0200
2018-10-16 13:38:54.177 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:37:54.166+0200 to 2018-10-16T13:38:54.168+0200
2018-10-16 13:39:54.176 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:38:54.168+0200 to 2018-10-16T13:39:54.170+0200
2018-10-16 13:39:54.180 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:38:54.168+0200 to 2018-10-16T13:39:54.170+0200
2018-10-16 13:40:54.178 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:39:54.170+0200 to 2018-10-16T13:40:54.172+0200
2018-10-16 13:40:54.181 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:39:54.170+0200 to 2018-10-16T13:40:54.172+0200
2018-10-16 13:41:54.182 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:40:54.172+0200 to 2018-10-16T13:41:54.174+0200
2018-10-16 13:41:54.186 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:40:54.172+0200 to 2018-10-16T13:41:54.174+0200
2018-10-16 13:43:31.687 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:41:54.174+0200 to 2018-10-16T13:43:31.681+0200
2018-10-16 13:43:31.688 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:41:54.174+0200 to 2018-10-16T13:43:31.681+0200
2018-10-16 13:44:31.698 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T13:43:31.681+0200 to 2018-10-16T13:44:31.683+0200
2018-10-16 13:44:31.701 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T13:43:31.681+0200 to 2018-10-16T13:44:31.683+0200
2018-10-16 18:57:13.934 [.ItemChannelLinkAddedEvent] - Link 'CurrTime-ntp:ntp:demo:dateTime' has been added.
2018-10-16 18:57:13.935 [.ItemChannelLinkAddedEvent] - Link 'Date-ntp:ntp:demo:dateTime' has been added.
2018-10-16 18:57:15.347 [vent.ItemStateChangedEvent] - CO2Mqtt changed from NULL to 760
2018-10-16 18:57:15.362 [vent.ItemStateChangedEvent] - TempMqtt changed from NULL to 26.4
2018-10-16 18:57:15.363 [vent.ItemStateChangedEvent] - HumidMqtt changed from NULL to 34.9
2018-10-16 18:57:15.412 [hingStatusInfoChangedEvent] - 'ntp:ntp:demo' changed from UNINITIALIZED to INITIALIZING
2018-10-16 18:57:15.485 [hingStatusInfoChangedEvent] - 'ntp:ntp:demo' changed from INITIALIZING to ONLINE
2018-10-16 18:57:15.506 [vent.ItemStateChangedEvent] - CurrTime changed from NULL to 2018-10-16T18:57:15.482+0200
2018-10-16 18:57:15.508 [vent.ItemStateChangedEvent] - Date changed from NULL to 2018-10-16T18:57:15.482+0200
2018-10-16 18:57:15.516 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T18:57:15.482+0200 to 2018-10-16T18:57:15.503+0200
2018-10-16 18:57:15.517 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T18:57:15.482+0200 to 2018-10-16T18:57:15.503+0200
2018-10-16 18:58:15.529 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T18:57:15.503+0200 to 2018-10-16T18:58:15.503+0200
2018-10-16 18:58:15.544 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T18:57:15.503+0200 to 2018-10-16T18:58:15.503+0200
2018-10-16 18:59:15.527 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T18:58:15.503+0200 to 2018-10-16T18:59:15.507+0200
2018-10-16 18:59:15.532 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T18:58:15.503+0200 to 2018-10-16T18:59:15.507+0200
2018-10-16 18:59:26.574 [vent.ItemStateChangedEvent] - HumidMqtt changed from 34.9 to 35.4
2018-10-16 19:00:15.520 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T18:59:15.507+0200 to 2018-10-16T19:00:15.511+0200
2018-10-16 19:00:15.521 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T18:59:15.507+0200 to 2018-10-16T19:00:15.511+0200
2018-10-16 19:00:57.478 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 760 to 780
2018-10-16 19:01:15.533 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:00:15.511+0200 to 2018-10-16T19:01:15.515+0200
2018-10-16 19:01:15.540 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:00:15.511+0200 to 2018-10-16T19:01:15.515+0200
2018-10-16 19:01:20.899 [thome.event.ExtensionEvent] - Extension 'binding-http1' has been installed.
2018-10-16 19:02:15.529 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:01:15.515+0200 to 2018-10-16T19:02:15.519+0200
2018-10-16 19:02:15.531 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:01:15.515+0200 to 2018-10-16T19:02:15.519+0200
2018-10-16 19:02:53.702 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 780 to 800
2018-10-16 19:03:15.538 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:02:15.519+0200 to 2018-10-16T19:03:15.523+0200
2018-10-16 19:03:15.543 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:02:15.519+0200 to 2018-10-16T19:03:15.523+0200
2018-10-16 19:04:15.536 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:03:15.523+0200 to 2018-10-16T19:04:15.527+0200
2018-10-16 19:04:15.537 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:03:15.523+0200 to 2018-10-16T19:04:15.527+0200
2018-10-16 19:04:41.566 [vent.ItemStateChangedEvent] - AvgCo2Week changed from NULL to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:05:15.540 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:04:15.527+0200 to 2018-10-16T19:05:15.529+0200
2018-10-16 19:05:15.542 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:04:15.527+0200 to 2018-10-16T19:05:15.529+0200
2018-10-16 19:05:37.819 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {"averagefordays":[{"date":"2018-10-11","value":590.80975}]} to {date=2018-10-11, value=590.80975}
2018-10-16 19:06:15.544 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:05:15.529+0200 to 2018-10-16T19:06:15.532+0200
2018-10-16 19:06:15.545 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:05:15.529+0200 to 2018-10-16T19:06:15.532+0200
2018-10-16 19:06:19.073 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {date=2018-10-11, value=590.80975} to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:07:15.555 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:06:15.532+0200 to 2018-10-16T19:07:15.534+0200
2018-10-16 19:07:15.558 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:06:15.532+0200 to 2018-10-16T19:07:15.534+0200
2018-10-16 19:07:24.583 [vent.ItemStateChangedEvent] - TempMqtt changed from 26.4 to 26.3
2018-10-16 19:07:41.400 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {"averagefordays":[{"date":"2018-10-11","value":590.80975}]} to {date=2018-10-11, value=590.80975}
2018-10-16 19:07:53.031 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {date=2018-10-11, value=590.80975} to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:08:15.555 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:07:15.534+0200 to 2018-10-16T19:08:15.537+0200
2018-10-16 19:08:15.559 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:07:15.534+0200 to 2018-10-16T19:08:15.537+0200
2018-10-16 19:08:15.622 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {"averagefordays":[{"date":"2018-10-11","value":590.80975}]} to {date=2018-10-11, value=590.80975}
2018-10-16 19:09:15.549 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:08:15.537+0200 to 2018-10-16T19:09:15.540+0200
2018-10-16 19:09:15.549 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:08:15.537+0200 to 2018-10-16T19:09:15.540+0200
2018-10-16 19:10:15.550 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:09:15.540+0200 to 2018-10-16T19:10:15.543+0200
2018-10-16 19:10:15.554 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:09:15.540+0200 to 2018-10-16T19:10:15.543+0200
2018-10-16 19:10:53.883 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {date=2018-10-11, value=590.80975} to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:11:02.556 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {"averagefordays":[{"date":"2018-10-11","value":590.80975}]} to {date=2018-10-11, value=590.80975}
2018-10-16 19:11:15.555 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:10:15.543+0200 to 2018-10-16T19:11:15.545+0200
2018-10-16 19:11:15.559 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:10:15.543+0200 to 2018-10-16T19:11:15.545+0200
2018-10-16 19:12:13.520 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {date=2018-10-11, value=590.80975} to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:12:15.566 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:11:15.545+0200 to 2018-10-16T19:12:15.547+0200
2018-10-16 19:12:15.573 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:11:15.545+0200 to 2018-10-16T19:12:15.547+0200
2018-10-16 19:13:01.869 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {"averagefordays":[{"date":"2018-10-11","value":590.80975}]} to {date=2018-10-11, value=590.80975}
2018-10-16 19:13:15.560 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:12:15.547+0200 to 2018-10-16T19:13:15.550+0200
2018-10-16 19:13:15.560 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:12:15.547+0200 to 2018-10-16T19:13:15.550+0200
2018-10-16 19:14:15.562 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:13:15.550+0200 to 2018-10-16T19:14:15.553+0200
2018-10-16 19:14:15.565 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:13:15.550+0200 to 2018-10-16T19:14:15.553+0200
2018-10-16 19:14:27.604 [vent.ItemStateChangedEvent] - HumidMqtt changed from 35.4 to 36.1
2018-10-16 19:15:15.563 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:14:15.553+0200 to 2018-10-16T19:15:15.555+0200
2018-10-16 19:15:15.564 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:14:15.553+0200 to 2018-10-16T19:15:15.555+0200
2018-10-16 19:15:59.431 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {date=2018-10-11, value=590.80975} to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:16:15.565 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:15:15.555+0200 to 2018-10-16T19:16:15.556+0200
2018-10-16 19:16:15.569 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:15:15.555+0200 to 2018-10-16T19:16:15.556+0200
2018-10-16 19:17:13.661 [ome.event.ItemUpdatedEvent] - Item 'AvgCo2Week' has been updated.
2018-10-16 19:17:14.073 [vent.ItemStateChangedEvent] - AvgCo2Week changed from NULL to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:17:15.567 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:16:15.556+0200 to 2018-10-16T19:17:15.558+0200
2018-10-16 19:17:15.570 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:16:15.556+0200 to 2018-10-16T19:17:15.558+0200
2018-10-16 19:17:19.690 [ome.event.ItemUpdatedEvent] - Item 'AvgCo2Week' has been updated.
2018-10-16 19:17:20.498 [vent.ItemStateChangedEvent] - AvgCo2Week changed from NULL to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:17:22.811 [ome.event.ItemUpdatedEvent] - Item 'AvgCo2Week' has been updated.
2018-10-16 19:17:23.648 [vent.ItemStateChangedEvent] - AvgCo2Week changed from NULL to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:17:37.480 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {"averagefordays":[{"date":"2018-10-11","value":590.80975}]} to null
2018-10-16 19:17:53.583 [vent.ItemStateChangedEvent] - AvgCo2Week changed from null to 
2018-10-16 19:17:54.559 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 800 to 785
2018-10-16 19:18:15.570 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:17:15.558+0200 to 2018-10-16T19:18:15.560+0200
2018-10-16 19:18:15.572 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:17:15.558+0200 to 2018-10-16T19:18:15.560+0200
2018-10-16 19:18:26.335 [vent.ItemStateChangedEvent] - AvgCo2Week changed from  to {"averagefordays":[{"date":"2018-10-11","value":590.80975}]}
2018-10-16 19:19:15.566 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:18:15.560+0200 to 2018-10-16T19:19:15.563+0200
2018-10-16 19:19:15.567 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:18:15.560+0200 to 2018-10-16T19:19:15.563+0200
2018-10-16 19:20:15.567 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:19:15.563+0200 to 2018-10-16T19:20:15.563+0200
2018-10-16 19:20:15.568 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:19:15.563+0200 to 2018-10-16T19:20:15.563+0200
2018-10-16 19:20:25.452 [vent.ItemStateChangedEvent] - AvgCo2Week changed from {"averagefordays":[{"date":"2018-10-11","value":590.80975}]} to {date=2018-10-11, value=590.80975}
2018-10-16 19:20:31.842 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 785 to 765
2018-10-16 19:21:15.572 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:20:15.563+0200 to 2018-10-16T19:21:15.564+0200
2018-10-16 19:21:15.572 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:20:15.563+0200 to 2018-10-16T19:21:15.564+0200
2018-10-16 19:22:15.570 [vent.ItemStateChangedEvent] - Date changed from 2018-10-16T19:21:15.564+0200 to 2018-10-16T19:22:15.566+0200
2018-10-16 19:22:15.570 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-16T19:21:15.564+0200 to 2018-10-16T19:22:15.566+0200
2018-10-17 08:38:35.468 [.ItemChannelLinkAddedEvent] - Link 'CurrTime-ntp:ntp:demo:dateTime' has been added.
2018-10-17 08:38:35.469 [.ItemChannelLinkAddedEvent] - Link 'Date-ntp:ntp:demo:dateTime' has been added.
2018-10-17 08:38:36.393 [vent.ItemStateChangedEvent] - CO2Mqtt changed from NULL to 1051
2018-10-17 08:38:36.398 [vent.ItemStateChangedEvent] - TempMqtt changed from NULL to 25.1
2018-10-17 08:38:36.399 [vent.ItemStateChangedEvent] - HumidMqtt changed from NULL to 39.6
2018-10-17 08:38:36.544 [hingStatusInfoChangedEvent] - 'ntp:ntp:demo' changed from UNINITIALIZED to INITIALIZING
2018-10-17 08:38:36.663 [hingStatusInfoChangedEvent] - 'ntp:ntp:demo' changed from INITIALIZING to ONLINE
2018-10-17 08:38:36.681 [vent.ItemStateChangedEvent] - CurrTime changed from NULL to 2018-10-17T08:38:36.649+0200
2018-10-17 08:38:36.687 [vent.ItemStateChangedEvent] - Date changed from NULL to 2018-10-17T08:38:36.649+0200
2018-10-17 08:38:36.688 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:38:36.649+0200 to 2018-10-17T08:38:36.674+0200
2018-10-17 08:38:36.690 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:38:36.649+0200 to 2018-10-17T08:38:36.674+0200
2018-10-17 08:38:36.918 [vent.ItemStateChangedEvent] - AvgCo2Week changed from NULL to {date=2018-10-11, value=590.80975}
2018-10-17 08:38:55.596 [vent.ItemStateChangedEvent] - HumidMqtt changed from 39.6 to 38.7
2018-10-17 08:39:31.258 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1051 to 1072
2018-10-17 08:39:36.683 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:38:36.674+0200 to 2018-10-17T08:39:36.675+0200
2018-10-17 08:39:36.684 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:38:36.674+0200 to 2018-10-17T08:39:36.675+0200
2018-10-17 08:40:32.322 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1072 to 1094
2018-10-17 08:40:36.689 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:39:36.675+0200 to 2018-10-17T08:40:36.676+0200
2018-10-17 08:40:36.692 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:39:36.675+0200 to 2018-10-17T08:40:36.676+0200
2018-10-17 08:41:27.351 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1094 to 1114
2018-10-17 08:41:36.697 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:40:36.676+0200 to 2018-10-17T08:41:36.679+0200
2018-10-17 08:41:36.702 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:40:36.676+0200 to 2018-10-17T08:41:36.679+0200
2018-10-17 08:42:23.411 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1114 to 1134
2018-10-17 08:42:36.706 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:41:36.679+0200 to 2018-10-17T08:42:36.683+0200
2018-10-17 08:42:36.708 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:41:36.679+0200 to 2018-10-17T08:42:36.683+0200
2018-10-17 08:42:48.440 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1134 to 1155
2018-10-17 08:43:13.484 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1155 to 1175
2018-10-17 08:43:36.711 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:42:36.683+0200 to 2018-10-17T08:43:36.700+0200
2018-10-17 08:43:36.712 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:42:36.683+0200 to 2018-10-17T08:43:36.700+0200
2018-10-17 08:44:36.720 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:43:36.700+0200 to 2018-10-17T08:44:36.703+0200
2018-10-17 08:44:36.721 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:43:36.700+0200 to 2018-10-17T08:44:36.703+0200
2018-10-17 08:45:10.412 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1175 to 1195
2018-10-17 08:45:36.720 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:44:36.703+0200 to 2018-10-17T08:45:36.707+0200
2018-10-17 08:45:36.724 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:44:36.703+0200 to 2018-10-17T08:45:36.707+0200
2018-10-17 08:46:19.672 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1195 to 1216
2018-10-17 08:46:36.724 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:45:36.707+0200 to 2018-10-17T08:46:36.710+0200
2018-10-17 08:46:36.728 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:45:36.707+0200 to 2018-10-17T08:46:36.710+0200
2018-10-17 08:47:35.794 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1216 to 1237
2018-10-17 08:47:36.724 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:46:36.710+0200 to 2018-10-17T08:47:36.712+0200
2018-10-17 08:47:36.725 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:46:36.710+0200 to 2018-10-17T08:47:36.712+0200
2018-10-17 08:48:27.385 [vent.ItemStateChangedEvent] - TempMqtt changed from 25.1 to 25.5
2018-10-17 08:48:36.730 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:47:36.712+0200 to 2018-10-17T08:48:36.716+0200
2018-10-17 08:48:36.733 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:47:36.712+0200 to 2018-10-17T08:48:36.716+0200
2018-10-17 08:49:15.865 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1237 to 1257
2018-10-17 08:49:36.729 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:48:36.716+0200 to 2018-10-17T08:49:36.718+0200
2018-10-17 08:49:36.730 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:48:36.716+0200 to 2018-10-17T08:49:36.718+0200
2018-10-17 08:49:46.917 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1257 to 1278
2018-10-17 08:50:36.731 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:49:36.718+0200 to 2018-10-17T08:50:36.721+0200
2018-10-17 08:50:36.732 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:49:36.718+0200 to 2018-10-17T08:50:36.721+0200
2018-10-17 08:51:07.017 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1278 to 1298
2018-10-17 08:51:36.734 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:50:36.721+0200 to 2018-10-17T08:51:36.724+0200
2018-10-17 08:51:36.735 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:50:36.721+0200 to 2018-10-17T08:51:36.724+0200
2018-10-17 08:52:36.738 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:51:36.724+0200 to 2018-10-17T08:52:36.726+0200
2018-10-17 08:52:36.743 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:51:36.724+0200 to 2018-10-17T08:52:36.726+0200
2018-10-17 08:53:36.742 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:52:36.726+0200 to 2018-10-17T08:53:36.729+0200
2018-10-17 08:53:36.745 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:52:36.726+0200 to 2018-10-17T08:53:36.729+0200
2018-10-17 08:53:56.645 [vent.ItemStateChangedEvent] - HumidMqtt changed from 38.7 to 40.5
2018-10-17 08:54:14.187 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1298 to 1318
2018-10-17 08:54:36.743 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:53:36.729+0200 to 2018-10-17T08:54:36.731+0200
2018-10-17 08:54:36.746 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:53:36.729+0200 to 2018-10-17T08:54:36.731+0200
2018-10-17 08:55:36.749 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:54:36.731+0200 to 2018-10-17T08:55:36.734+0200
2018-10-17 08:55:36.753 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:54:36.731+0200 to 2018-10-17T08:55:36.734+0200
2018-10-17 08:56:36.746 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:55:36.734+0200 to 2018-10-17T08:56:36.736+0200
2018-10-17 08:56:36.747 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:55:36.734+0200 to 2018-10-17T08:56:36.736+0200
2018-10-17 08:57:10.374 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1318 to 1339
2018-10-17 08:57:36.744 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:56:36.736+0200 to 2018-10-17T08:57:36.738+0200
2018-10-17 08:57:36.744 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:56:36.736+0200 to 2018-10-17T08:57:36.738+0200
2018-10-17 08:58:36.750 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:57:36.738+0200 to 2018-10-17T08:58:36.739+0200
2018-10-17 08:58:36.751 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:57:36.738+0200 to 2018-10-17T08:58:36.739+0200
2018-10-17 08:59:06.516 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1339 to 1362
2018-10-17 08:59:36.539 [vent.ItemStateChangedEvent] - CO2Mqtt changed from 1362 to 1382
2018-10-17 08:59:36.754 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:58:36.739+0200 to 2018-10-17T08:59:36.741+0200
2018-10-17 08:59:36.756 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:58:36.739+0200 to 2018-10-17T08:59:36.741+0200
2018-10-17 09:00:36.752 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T08:59:36.741+0200 to 2018-10-17T09:00:36.744+0200
2018-10-17 09:00:36.753 [vent.ItemStateChangedEvent] - Date changed from 2018-10-17T08:59:36.741+0200 to 2018-10-17T09:00:36.744+0200
2018-10-17 09:01:36.760 [vent.ItemStateChangedEvent] - CurrTime changed from 2018-10-17T09:00:36.744+0200 to 2018-10-17T09:01:36.745+0200
